12.2.0.4,04db97ded45adce1761d961a2d75c3f0d4c0502252e6f313b3ef27ff4b0e019f
12.0.0.3,1542764b0f1f97867b0835091b4240bd57a1052e4b8216cc54636197ed391fb8
12.3.3.3,04db97ded45adce1761d961a2d75c3f0d4c0502252e6f313b3ef27ff4b0e019f
13.1.0.1,cfc1dac01d4dca06991d67b434fdb0cbfefa693d14a72ef1d046e04b285ff9a5
11.4.0.5,1542764b0f1f97867b0835091b4240bd57a1052e4b8216cc54636197ed391fb8
13.0.0.0,bd9da4457a3f5ec837daf9f11fab151c643881094dc526b04dc93a5f268de851
12.1.0.5,76a91a3e9d01332352d21b2e50eb2febe241c8b2fe39331333679c2134e5349f
11.3.0.1,1542764b0f1f97867b0835091b4240bd57a1052e4b8216cc54636197ed391fb8
11.2.0.21,6530d218859d0eb3fa7c5c6aa05332dfcd7614174ba921fc0598ae26fc40c2f4
11.1.0.17,fff2ccf82e3c45caf9f90bf489df7d2c5d4b69be4087a1c2699b34c9c7079e76
12.3.0.3,04db97ded45adce1761d961a2d75c3f0d4c0502252e6f313b3ef27ff4b0e019f
12.2.4.3,04db97ded45adce1761d961a2d75c3f0d4c0502252e6f313b3ef27ff4b0e019f